id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
39366,SHHL,heliport,"Las Condes Heliport",-33.37329864501953,-70.52439880371094,,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,Santiago,0,SHHL,,,,,,25,2008-07-14T08:45:11+00:00
39367,SHHM,heliport,"Hospital Militar Heliport",-33.415279388427734,-70.60333251953125,2067,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,Santiago,0,SHHM,,,,,,25,2008-07-12T07:27:52+00:00
39370,SHHS,heliport,"Hospital del Salvador Heliport",-33.43611145019531,-70.62110900878906,1910,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,Santiago,0,SHHS,,,,,,25,2008-07-12T07:27:54+00:00
39373,SHJO,heliport,"Hospital San José Heliport",-33.40861129760742,-70.6522216796875,1868,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,Santiago,0,SHJO,,,,,,25,2008-07-12T07:27:57+00:00
39374,SHKI,heliport,"Kipreos Heliport",-33.56027603149414,-70.74444580078125,1575,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,Santiago,0,SHKI,,,,,,25,2008-07-12T07:27:58+00:00
39375,SHLA,heliport,"Las Americas Heliport",-33.43583297729492,-70.6433334350586,2126,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,Santiago,0,SHLA,,,,,,25,2008-07-12T07:27:59+00:00
39376,SHLC,heliport,"Lan Courier Heliport",-33.38389,-70.750556,1565,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,Santiago,0,SHLC,,,,,,25,2017-01-03T13:44:04+00:00
39379,SHMA,heliport,"Clínica Santa María Heliport",-33.432220458984375,-70.62833404541016,2028,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,Santiago,0,SHMA,,,,,,25,2008-07-12T07:28:03+00:00
39380,SHMB,heliport,"Mercedez Benz Heliport",-33.461666107177734,-70.7147216796875,1617,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,Santiago,0,SHMB,,,,,,25,2008-07-12T07:28:04+00:00
39381,SHMD,heliport,"Ministerio de Defensa Nacional Heliport",-33.43527603149414,-70.63805389404297,2123,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,Santiago,0,SHMD,,,,,,25,2008-07-12T07:28:04+00:00
39382,SHMS,heliport,"Mutual de Seguridad Heliport",-33.45805740356445,-70.69999694824219,1650,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,Santiago,0,SHMS,,,,,,25,2008-07-12T07:28:05+00:00
39384,SHNL,heliport,"Nueva de Lyon Heliport",-33.421377,-70.61059,2201,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,Santiago,0,SHNL,,,,,,25,2021-10-15T17:02:50+00:00
39393,SHRB,heliport,"Rodelbahn Heliport",-33.45916748046875,-70.51721954345703,2789,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,Santiago,0,SHRB,,,,,,25,2008-07-12T07:28:16+00:00
39396,SHSC,heliport,"Santiago Centro Heliport",-33.43916702270508,-70.64805603027344,2083,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,Santiago,0,SHSC,,,,,,25,2008-07-12T07:28:18+00:00
39397,SHSD,heliport,"Sonda Helipad",-33.437552,-70.655898,2001,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,Santiago,0,SHSD,,,,,,25,2021-10-16T15:36:22+00:00
39401,SHSM,heliport,"Edificio Torre Santa María Helipad",-33.423132,-70.62236,2329,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,Santiago,0,SHSM,,,,,,25,2021-10-15T17:49:03+00:00
39402,SHSO,heliport,"Hospital Dr Luis Tisné Brousse Helipad",-33.500187,-70.57894,2083,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,Santiago,0,SHSO,,,http://www.hsoriente.cl/,,"Hospital Santiago Oriente",25,2021-10-16T14:22:19+00:00
39403,SHSR,heliport,"Edificio Torre San Ramón Helipad",-33.420741,-70.606438,2133,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,Santiago,0,SHSR,,,,,,25,2022-11-10T14:54:43+00:00
39405,SHST,heliport,"Santiago Heliport",-33.382092,-70.625616,1929,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,Santiago,0,SHST,,,https://www.helipuertosantiago.cl,,,25,2021-10-16T12:55:30+00:00
39407,SHTC,heliport,"Edificio Corporativo CTC Heliport",-33.436944,-70.632525,2389,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,Santiago,0,SHTC,,,,,,25,2021-10-16T13:16:19+00:00
39408,SHTI,heliport,"Torre Interamericana Heliport",-33.440636,-70.645823,2185,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,Santiago,0,SHTI,,,,,,25,2021-10-16T12:28:12+00:00
39410,SHTO,heliport,"Subteniente Marcelo Topali Heliport",-33.43888854980469,-70.63500213623047,2121,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,Santiago,0,SHTO,,,,,,25,2008-07-12T07:28:32+00:00
39412,SHWT,heliport,"World Trade Center Heliport",-33.41642,-70.605274,2261,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,Santiago,0,SHWT,,,,,,25,2021-10-15T14:42:57+00:00
39349,SHDP,heliport,"Del Pacifico Heliport",-38.75416564941406,-72.80249786376953,200,SA,Chile,CL,"Araucanía Region",CL-AR,AR,Temuco,0,SHDP,,,,,,25,2008-07-12T07:27:35+00:00
39404,SHSS,heliport,"Hospital Regional de Temuco Heliport",-38.73583221435547,-72.59833526611328,410,SA,Chile,CL,"Araucanía Region",CL-AR,AR,Temuco,0,SHSS,,,,,,25,2008-07-12T07:28:26+00:00
39392,SHQN,heliport,"Quinn Heliport",-39.852500915527344,-73.2572021484375,49,SA,Chile,CL,"Los Ríos Region",CL-LR,LR,Valdivia,0,SHQN,,,,,,25,2008-09-29T08:42:18+00:00
39368,SHHN,heliport,"Hospital Naval Almirante Nef Heliport",-33.996665954589844,-71.53583526611328,200,SA,Chile,CL,"Valparaíso Region",CL-VS,VS,"Viña Del Mar",0,SHHN,,,,,,25,2008-07-12T07:27:52+00:00
39378,SHLS,heliport,"Las Salinas Heliport",-32.99583435058594,-71.54722595214844,10,SA,Chile,CL,"Valparaíso Region",CL-VS,VS,"Viña Del Mar",0,SHLS,,,,,,25,2008-07-12T07:28:02+00:00
39351,SHEE,heliport,"Esmeralda Heliport",-35.720001220703125,-71.50971984863281,574,SA,Chile,CL,"Maule Region",CL-ML,ML,"Yerbas Buenas",0,SHEE,,,,,,25,2008-07-12T07:27:37+00:00
39357,SHET,heliport,"San Esteban Heliport",-35.70222091674805,-71.57221984863281,541,SA,Chile,CL,"Maule Region",CL-ML,ML,"Yerbas Buenas",0,SHET,,,,,,25,2008-07-12T07:27:42+00:00
39341,SHCG,heliport,"Cachagua Heliport",-32.578887939453125,-71.4544448852539,80,SA,Chile,CL,"Valparaíso Region",CL-VS,VS,Zapallar,0,SHCG,,,,,,25,2008-07-12T07:27:27+00:00
39342,SHCI,heliport,"San Cristóbal Heliport",-32.57611083984375,-71.45249938964844,98,SA,Chile,CL,"Valparaíso Region",CL-VS,VS,Zapallar,0,SHCI,,,,,,25,2008-07-12T07:27:28+00:00
45087,SHEJ,heliport,"Cuartel Gral. I División De Ejercito Heliport",-23.6825,-70.413889,124,SA,Chile,CL,"Antofagasta Region",CL-AN,AN,Antofagasta,0,SHEJ,,,,,,0,2009-10-16T21:49:53+00:00
512499,SHCF,heliport,"Carlos Cisternas Hospital Heliport",-22.444481,-68.916692,7495,SA,Chile,CL,"Antofagasta Region",CL-AN,AN,Calama,0,SHCF,,,,,17,0,2023-09-26T00:46:56+00:00
45094,SHVM,heliport,"Viña Matetic Heliport",-33.469444,-71.399167,820,SA,Chile,CL,"Valparaíso Region",CL-VS,VS,Cartagena,0,SHVM,,,,,,0,2009-10-16T21:50:23+00:00
348844,SHSN,heliport,"Hospital Regional de Copiapó San José del Carmen Helipad",-27.373597,-70.322049,1404,SA,Chile,CL,"Atacama Region",CL-AT,AT,Copiapó,0,SHSN,,,,,,0,2021-10-16T14:42:39+00:00
348808,SHPM,heliport,"Lago La Paloma Heliport",-45.922804,-72.146251,351,SA,Chile,CL,"Aysén Region",CL-AI,AI,Coyahique,0,SHPM,,,,,,0,2021-10-15T12:59:03+00:00
45085,SHAL,heliport,"Los Paltos Heliport",-33.725556,-70.930278,298,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,"Isla De Maipo",0,SHAL,,,,,,0,2009-10-16T21:49:46+00:00
45089,SHGR,heliport,"Edificio Corpgroup Heliport",-33.404444,-70.573056,2448,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,"Las Condes",0,SHGR,,,,,,0,2009-10-16T21:50:00+00:00
45090,SHIS,heliport,"Isidora 3000 Heliport",-33.414011,-70.598112,2510,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,"Las Condes",0,SHIS,,,,,,0,2021-10-15T14:26:47+00:00
348841,SHUC,heliport,"Clinica San Carlos de Apoquindo Heliport",-33.40064,-70.507904,3028,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,"Las Condes",0,SHUC,,,,,,0,2021-10-16T11:25:42+00:00
348842,SHTS,heliport,"Alto Trapenses Heliport",-33.32225,-70.590849,4101,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,"Lo Barnechea",0,SHTS,,,,,,0,2021-10-16T11:40:32+00:00
348522,CL-0011,closed,"Marimenuco Airfield",-38.7391,-71.2018,3717,SA,Chile,CL,"Atacama Region",CL-AT,AT,Lonquimay,0,,,,,https://en.wikipedia.org/wiki/Marimenuco_Airfield,SCNU,0,2021-10-09T14:49:20+00:00
348845,SHSJ,heliport,"Hospital San José Helipad",-40.58905,-73.127543,303,SA,Chile,CL,"Los Lagos Region",CL-LL,LL,Osorno,0,SHSJ,,,,,,0,2021-10-16T14:58:07+00:00
45091,SHOT,heliport,"Santa Rosa De Tabalí Heliport",-30.679444,-71.408611,787,SA,Chile,CL,"Coquimbo Region",CL-CO,CO,Ovalle,0,SHOT,,,,,,0,2009-10-16T21:50:07+00:00
348809,SHAO,heliport,"Hospital de Ovalle Heliport",-30.578565,-71.191728,1033,SA,Chile,CL,"Coquimbo Region",CL-CO,CO,Ovalle,0,SHAO,,,,,http://www.airmate.aero/php/airport_page.php?page=airport_page&code=SHAO,0,2021-10-15T13:32:00+00:00
314771,CL-0002,closed,"Gente Grande Airport",-53.064,-70.26,36,SA,Chile,CL,"Magallanes Region",CL-MA,MA,Porvenir,0,,,,,,,0,2015-06-13T03:17:46+00:00
348450,CL-0009,closed,"Campo Cerro Manantiales Airport",-52.54046,-69.3702,60,SA,Chile,CL,"Magallanes Region",CL-MA,MA,Primavera,0,,,,,,,0,2021-10-07T11:54:48+00:00
45083,SHAB,heliport,"Aguas Blancas Heliport",-32.665556,-71.440278,102,SA,Chile,CL,"Valparaíso Region",CL-VS,VS,Puchuncavi,0,SHAB,,,,,,0,2009-10-16T21:49:39+00:00
45084,SHAE,heliport,"Aerorescate Heliport",-33.439722,-70.831389,1460,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,Pudahuel,0,SHAE,,,,,,0,2009-10-16T21:49:42+00:00
314770,CL-0001,closed,"Bahia Catalina Airport",-53.1315,-70.87,30,SA,Chile,CL,"Magallanes Region",CL-MA,MA,"Punta Arenas",0,,,,,,,0,2015-06-13T02:55:46+00:00
314772,CL-0003,closed,"Kimiri Ayke Airport",-52.403,-69.704,85,SA,Chile,CL,"Magallanes Region",CL-MA,MA,"San Gregorio",0,,,,,,,0,2021-10-07T11:56:03+00:00
332837,SHME,heliport,"La Cabaña Heliport",-33.974615,-71.388481,59,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,"San Pedro",0,SHME,,,,,,0,2019-12-17T11:27:49+00:00
45086,SHBC,heliport,"Las Brisas De Chicureo Heliport",-33.239722,-70.696111,1175,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,Santiago,0,SHBC,,,,,,0,2009-10-16T21:49:49+00:00
45088,SHFA,heliport,"Los Cerrillos Military Heliport",-33.496389,-70.695278,1703,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,Santiago,0,SHFA,,,,,,0,2009-10-16T21:49:57+00:00
45092,SHRE,heliport,"Jose Miguel Carrera Heliport",-33.441389,-70.655,2034,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,Santiago,0,SHRE,,,,,,0,2009-10-16T21:50:14+00:00
332832,CL-0008,heliport,"Clinica Alemana Helipad",-33.392103,-70.572969,2485,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,Santiago,0,SHCD,,,,https://en.wikipedia.org/wiki/Clinica_Alemana_de_Santiago,,0,2023-09-26T01:06:11+00:00
332834,SHIN,heliport,"Clínica Indisa Helipad",-33.420833,-70.617778,2100,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,Santiago,0,SHIN,,,,,,0,2019-12-17T10:17:22+00:00
332835,SHEB,heliport,"Ejército Bicentenario Helipad",-33.457784,-70.657424,1821,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,Santiago,0,SHEB,,,,,,0,2019-12-17T10:31:47+00:00
332836,SHPD,heliport,"Titanium Heliport",-33.413156,-70.603804,2727,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,Santiago,0,SHPD,,,,,,0,2021-10-15T15:23:53+00:00
332838,SHSP,heliport,"Moneda Bicentenario Heliport",-33.442778,-70.655,1962,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,Santiago,0,SHSP,,,,,,0,2019-12-17T11:53:16+00:00
348810,SHAQ,heliport,"Apoquindo 2929 Helipad",-33.417772,-70.599148,2322,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,Santiago,0,SHAQ,,,,,,0,2021-10-15T13:56:59+00:00
348831,CL-0016,heliport,"Edificio Torre Nueva Santa María Helipad",-33.422742,-70.621952,2400,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,Santiago,0,,,ETNSM,,,,0,2021-10-15T18:05:04+00:00
348840,SHUE,heliport,"Dinahue Heliport",-36.770833,-73.106667,10,SA,Chile,CL,"Bío-Bío Region",CL-BI,BI,Talcahuano,0,SHUE,,,,,,0,2021-10-16T11:09:28+00:00
348836,SHAF,heliport,"Santa Carolina Heliport",-34.826222,-72.066622,164,SA,Chile,CL,"Maule Region",CL-ML,ML,Vichuquén,0,SHAF,,,,,,0,2021-10-16T03:17:07+00:00
45093,SHVI,heliport,"Villarica Park Lake Heliport",-39.301944,-72.088889,804,SA,Chile,CL,"Araucanía Region",CL-AR,AR,Villarrica,0,SHVI,,,,,,0,2009-10-16T21:50:20+00:00
